,Start_Date,End_date,Specalist_Name,RecipientFirstName,RecipientEmail,ExternalDataReference,Finished,Status,Rating of the overall Support,Ability to communicate clearly,Knowledge of SP-API products & Services,Merchant_Token,Comments,LocationLatitude,LocationLongitude,LocationAccuracy,SPOC,Key,Average CSAT,region
6,8/29/2022 12:10,8/29/2022 12:14,,,,,1,0,5- Excellent,5,4,A3FUZUV0EPQUOE,Respresentative is  very helpful to understand amazon in detail and also giving detail description of policy on amazon. This help to know  amazon well .,23.0276,72.5871,-1,LAKSHMI PRATYUSHA VELAMAKANNI,A3FUZUV0EPQUOELAKSHMI PRATYUSHA VELAMAKANNI,4.5,NL
7,9/14/2022 12:07,9/14/2022 12:13,,,,,1,0,5- Excellent,5,5,A2L201EBBYI9E4,Thanks a lot.,48.7344,2.4449,-1,LAKSHMI PRATYUSHA VELAMAKANNI,A2L201EBBYI9E4LAKSHMI PRATYUSHA VELAMAKANNI,5,#N/A
8,9/27/2022 15:30,9/27/2022 15:33,,,,,1,0,5- Excellent,4,5,A1KSV0TG6WFNRB,"The support has been great: reactive, knowledgeable and helpful.\We were not used to that level of interaction when we integrated MWS so we are extremely pleased!\Thanks especially to Pratyusha V and Serkan U",43.2789,3.2772,-1,LAKSHMI PRATYUSHA VELAMAKANNI,A1KSV0TG6WFNRBLAKSHMI PRATYUSHA VELAMAKANNI,4.5,#N/A
9,9/28/2022 12:39,9/28/2022 12:42,,,,,1,0,5- Excellent,5,5,A3FL5YSRJEO07E,Pratyusha has been incredibly helpful over these past couple of months. After struggling to get someone to listen to this issue for over a year its been such a relief to get in touch with Pratyusha. She asked all of the right questions to ensure she had a clear understanding of the issue and appreciated the impact this will have on my business. She made it clear what the next steps are and that she will keep me posted. It's been a pleasure speaking with Pratyusha!,53.9308,-0.8083,-1,LAKSHMI PRATYUSHA VELAMAKANNI,A3FL5YSRJEO07ELAKSHMI PRATYUSHA VELAMAKANNI,5,EU
10,10/21/2022 16:08,10/21/2022 16:14,,,,,1,0,4- Good,4,5,ABD719VQT3V3Q,"Very commited and helpful in taking care about client case, planning the various project steps with precision and anticipating any slowdowns in the onboardind process.",45.5735,12.1129,-1,LAKSHMI PRATYUSHA VELAMAKANNI,ABD719VQT3V3QLAKSHMI PRATYUSHA VELAMAKANNI,4.5,#N/A
11,11/21/2022 8:35,11/21/2022 8:38,,,,,1,0,5- Excellent,5,5,A2MKFAR3T066TV,It has been very helpful to have a dedicated person able to support trough the various phases of the application. Such a figure was much needed as the communication via seller central has been very difficult and not really helpful.,44.6534,10.9231,-1,LAKSHMI PRATYUSHA VELAMAKANNI,A2MKFAR3T066TVLAKSHMI PRATYUSHA VELAMAKANNI,5,EU
12,11/28/2022 12:43,11/28/2022 12:44,,,,,1,0,5- Excellent,5,5,A3B97HLI12Y93M,,52.5353,13.4245,-1,LAKSHMI PRATYUSHA VELAMAKANNI,A3B97HLI12Y93MLAKSHMI PRATYUSHA VELAMAKANNI,5,#N/A
13,2/9/2023 16:04,2/9/2023 16:06,,,,,1,0,5- Excellent,5,5,A5DFVVW8YHZKM,Very nice and helpful contact. The problem was solved to our complete satisfaction.,51.7728,6.8511,-1,LAKSHMI PRATYUSHA VELAMAKANNI,A5DFVVW8YHZKMLAKSHMI PRATYUSHA VELAMAKANNI,5,EU
14,2/21/2023 13:48,2/21/2023 13:50,,,,,1,0,5- Excellent,5,5,A3S6865PM5WZLC,,57.7132,12.9025,-1,LAKSHMI PRATYUSHA VELAMAKANNI,A3S6865PM5WZLCLAKSHMI PRATYUSHA VELAMAKANNI,5,SE
15,3/8/2023 12:11,3/8/2023 12:12,,,,,1,0,5- Excellent,5,5,AU5T8C2Z31AGO,very friendly and helpful!,48.767,9.1827,-1,LAKSHMI PRATYUSHA VELAMAKANNI,AU5T8C2Z31AGOLAKSHMI PRATYUSHA VELAMAKANNI,5,#N/A
16,3/8/2023 11:24,3/8/2023 14:40,,,,,1,0,5- Excellent,5,5,AU5T8C2Z31AGO,,48.7722,9.3122,-1,LAKSHMI PRATYUSHA VELAMAKANNI,AU5T8C2Z31AGOLAKSHMI PRATYUSHA VELAMAKANNI,5,#N/A
17,3/31/2023 19:45,3/31/2023 19:46,,,,,1,0,5- Excellent,5,5,A20NB6P6P33ZA2,,47.5636,19.0947,-1,LAKSHMI PRATYUSHA VELAMAKANNI,A20NB6P6P33ZA2LAKSHMI PRATYUSHA VELAMAKANNI,5,#N/A
18,4/10/2023 9:42,4/10/2023 9:49,,,,,1,0,5- Excellent,5,5,A2OAD39LTYVIPM,,54.79,9.4619,-1,LAKSHMI PRATYUSHA VELAMAKANNI,A2OAD39LTYVIPMLAKSHMI PRATYUSHA VELAMAKANNI,5,#N/A
2,6/22/2021 14:23,6/22/2021 14:24,,,,,1,0,5- Excellent,5,5,A1USBPHP4CETD4,,-37.81590271,144.9668884,-1,PREMALATHA MADDIRALA,A1USBPHP4CETD4PREMALATHA MADDIRALA,5,#N/A
3,7/13/2021 17:13,7/13/2021 17:15,,,,,1,0,3 -Fair,5,5,A1AQYNIFS3AKLL,Simple issue is being resolved several weeks. Not resolved yet.,55.74830627,37.61709595,-1,PREMALATHA MADDIRALA,A1AQYNIFS3AKLLPREMALATHA MADDIRALA,5,#N/A
4,7/21/2021 11:16,7/21/2021 11:40,,,,,1,0,5- Excellent,5,5,A2JFS0OTR3KTEW,,53.43339539,14.56159973,-1,PREMALATHA MADDIRALA,A2JFS0OTR3KTEWPREMALATHA MADDIRALA,5,#N/A
5,7/27/2021 19:03,7/27/2021 19:09,,,,,1,0,3 -Fair,2,4,AOMAJS3D9XAGQ,,34.10820007,-118.1568985,-1,PREMALATHA MADDIRALA,AOMAJS3D9XAGQPREMALATHA MADDIRALA,3,#N/A
6,8/5/2021 11:52,8/5/2021 11:54,,,,,1,0,4- Good,4,4,AIY5WU4VBCTBN,,39.80859375,15.79269409,-1,PREMALATHA MADDIRALA,AIY5WU4VBCTBNPREMALATHA MADDIRALA,4,#N/A
7,8/5/2021 11:54,8/5/2021 11:55,,,,,1,0,4- Good,5,5,AIY5WU4VBCTBN,,43.14790344,12.10969543,-1,PREMALATHA MADDIRALA,AIY5WU4VBCTBNPREMALATHA MADDIRALA,5,#N/A
8,8/10/2021 13:25,8/10/2021 13:27,,,,,1,0,5- Excellent,5,5,,,51.53010559,-0.190200806,-1,PREMALATHA MADDIRALA,,5,#N/A
9,8/10/2021 16:16,8/10/2021 16:16,,,,,1,0,5- Excellent,5,5,A11JANMDQMCMPL,,51.53010559,-0.190200806,-1,PREMALATHA MADDIRALA,A11JANMDQMCMPLPREMALATHA MADDIRALA,5,#N/A
10,8/11/2021 13:04,8/11/2021 13:04,,,,,1,0,5- Excellent,5,5,A11JANMDQMCMPL,,51.53010559,-0.190200806,-1,PREMALATHA MADDIRALA,A11JANMDQMCMPLPREMALATHA MADDIRALA,5,#N/A
11,8/11/2021 17:41,8/11/2021 17:42,,,,,1,0,5- Excellent,5,5,A3R85DR5YKIM03,All good,40.67630005,-73.94920349,-1,PREMALATHA MADDIRALA,A3R85DR5YKIM03PREMALATHA MADDIRALA,5,#N/A
12,8/19/2021 13:35,8/19/2021 13:36,,,,,1,0,5- Excellent,5,5,A14OYWBRW8YQ5Q,,40.86700439,14.23849487,-1,PREMALATHA MADDIRALA,A14OYWBRW8YQ5QPREMALATHA MADDIRALA,5,#N/A
13,8/27/2021 13:07,8/27/2021 13:10,,,,,1,0,5- Excellent,5,5,A2N63ONURU6A0Q,Premalatha is great person !,41.02470398,28.92520142,-1,PREMALATHA MADDIRALA,A2N63ONURU6A0QPREMALATHA MADDIRALA,5,#N/A
14,8/31/2021 13:27,8/31/2021 13:30,,,,,1,0,5- Excellent,5,5,A11JANMDQMCMPL,,51.53010559,-0.190200806,-1,PREMALATHA MADDIRALA,A11JANMDQMCMPLPREMALATHA MADDIRALA,5,#N/A
15,9/9/2021 14:45,9/9/2021 14:59,,,,,1,0,5- Excellent,5,5,A1W0H4UL60TM30,Great service and professional,41.2368927,14.49409485,-1,PREMALATHA MADDIRALA,A1W0H4UL60TM30PREMALATHA MADDIRALA,5,#N/A
16,9/16/2021 13:46,9/16/2021 13:55,,,,,1,0,4- Good,4,5,A3UEBRC21L7ZFJ,it was a really comfortable first meeting and hopefully the start of good collaboration,48.69290161,10.91610718,-1,PREMALATHA MADDIRALA,A3UEBRC21L7ZFJPREMALATHA MADDIRALA,4.5,#N/A
17,9/21/2021 11:06,9/21/2021 11:25,,,,,1,0,4- Good,4,4,A2QTI7RBYI0TSJ,,43.604599,1.445098877,-1,PREMALATHA MADDIRALA,A2QTI7RBYI0TSJPREMALATHA MADDIRALA,4,#N/A
18,9/21/2021 15:59,9/21/2021 15:59,,,,,1,0,5- Excellent,5,5,A24KSKPMNMGSXK,not at this point. I am satisfied with the service and support so far,33.28210449,-96.57029724,-1,PREMALATHA MADDIRALA,A24KSKPMNMGSXKPREMALATHA MADDIRALA,5,#N/A
19,9/27/2021 21:17,9/27/2021 21:18,,,,,1,0,5- Excellent,5,5,AOMAJS3D9XAGQ,"Premalatha has been very responsive to my query, and helpful in providing solution.",34.10820007,-118.1568985,-1,PREMALATHA MADDIRALA,AOMAJS3D9XAGQPREMALATHA MADDIRALA,5,#N/A
20,9/28/2021 13:25,9/28/2021 13:47,,,,,1,0,5- Excellent,5,5,,,19.07479858,72.88560486,-1,PREMALATHA MADDIRALA,,5,#N/A
21,9/30/2021 11:52,9/30/2021 11:53,,,,,1,0,5- Excellent,5,4,ATS33XH8N1JAY,,50.11880493,8.684295654,-1,PREMALATHA MADDIRALA,ATS33XH8N1JAYPREMALATHA MADDIRALA,4.5,#N/A
22,9/30/2021 11:53,9/30/2021 11:54,,,,,1,0,4- Good,4,3,ATS33XH8N1JAY,OK,50.11880493,8.684295654,-1,PREMALATHA MADDIRALA,ATS33XH8N1JAYPREMALATHA MADDIRALA,3.5,#N/A
23,10/7/2021 12:17,10/7/2021 12:17,,,,,1,0,5- Excellent,5,5,A3HR8KXQ3J1EJ0,,50.90330505,6.964706421,-1,PREMALATHA MADDIRALA,A3HR8KXQ3J1EJ0PREMALATHA MADDIRALA,5,#N/A
24,10/12/2021 10:36,10/12/2021 10:37,,,,,1,0,5- Excellent,5,5,,,31.04420471,121.4053955,-1,PREMALATHA MADDIRALA,,5,#N/A
25,10/13/2021 12:59,10/13/2021 13:00,,,,,1,0,4- Good,4,4,M_BRIGHTPEAR_1131508,,51.44689941,-3.18359375,-1,PREMALATHA MADDIRALA,M_BRIGHTPEAR_1131508PREMALATHA MADDIRALA,4,#N/A
26,10/22/2021 11:22,10/22/2021 11:23,,,,,1,0,5- Excellent,5,5,,,54.05749512,15.26899719,-1,PREMALATHA MADDIRALA,,5,#N/A
27,10/25/2021 8:21,10/25/2021 8:23,,,,,1,0,5- Excellent,5,5,A3MUDE7HNOH69T,"Very good analyze, proactive actions, great help.",48.83230591,2.407501221,-1,PREMALATHA MADDIRALA,A3MUDE7HNOH69TPREMALATHA MADDIRALA,5,#N/A
28,10/27/2021 13:14,10/27/2021 13:16,,,,,1,0,5- Excellent,5,5,A11EKHJ9JF38TG,,51.92979431,5.934494019,-1,PREMALATHA MADDIRALA,A11EKHJ9JF38TGPREMALATHA MADDIRALA,5,#N/A
29,11/2/2021 9:25,11/2/2021 9:30,,,,,1,0,5- Excellent,5,5,A11JANMDQMCMPL,,51.63600159,-0.185195923,-1,PREMALATHA MADDIRALA,A11JANMDQMCMPLPREMALATHA MADDIRALA,5,#N/A
30,11/2/2021 11:50,11/2/2021 11:58,,,,,1,0,5- Excellent,5,5,AQ2F9CMGC0UJS,"We'd like to thank you Ms.Premalatha Maddirala and all Amazon API Integration Team members for their precious support and technical support during our API integration onboarding first meeting. We've had a good start and planning to solve problems we encounter in the next stages with your support efficiently.\Thank you very much Amazon and appreciate for support.\Tuncay Coklu \Teknoraks, Turkey Amazon Marketplace Seller",41.0196991,28.97569275,-1,PREMALATHA MADDIRALA,AQ2F9CMGC0UJSPREMALATHA MADDIRALA,5,#N/A
31,11/3/2021 8:33,11/3/2021 8:33,,,,,1,0,5- Excellent,5,5,,.,19.07479858,72.88560486,-1,PREMALATHA MADDIRALA,,5,#N/A
32,11/9/2021 15:37,11/9/2021 16:03,,,,,1,0,4- Good,4,4,AS7II4OKSTFA2,,45.29060364,10.47129822,-1,PREMALATHA MADDIRALA,AS7II4OKSTFA2PREMALATHA MADDIRALA,4,#N/A
33,11/11/2021 11:32,11/11/2021 11:34,,,,,1,0,5- Excellent,5,5,AS7II4OKSTFA2,,45.77909851,12.2507019,-1,PREMALATHA MADDIRALA,AS7II4OKSTFA2PREMALATHA MADDIRALA,5,#N/A
34,11/11/2021 11:32,11/11/2021 11:49,,,,,1,0,5- Excellent,4,4,AS7II4OKSTFA2,,45.29060364,10.47129822,-1,PREMALATHA MADDIRALA,AS7II4OKSTFA2PREMALATHA MADDIRALA,4,#N/A
35,11/29/2021 10:52,11/29/2021 10:53,,,,,1,0,5- Excellent,5,5,A39D1W3OPUI7TT,,50.96629333,6.95640564,-1,PREMALATHA MADDIRALA,A39D1W3OPUI7TTPREMALATHA MADDIRALA,5,#N/A
36,11/30/2021 14:21,11/30/2021 14:26,,,,,1,0,3 -Fair,4,4,A2W4OZ0NWX6LNX,Any response from the techincal team takes 3-5 business days. It would be nice if this was faster or even unnecessary round trips would be avoided by concrete questions.,48.69290161,10.91610718,-1,PREMALATHA MADDIRALA,A2W4OZ0NWX6LNXPREMALATHA MADDIRALA,4,#N/A
37,12/9/2021 20:24,12/9/2021 20:26,,,,,1,0,5- Excellent,5,5,AOMAJS3D9XAGQ,,34.10820007,-118.1568985,-1,PREMALATHA MADDIRALA,AOMAJS3D9XAGQPREMALATHA MADDIRALA,5,#N/A
38,12/15/2021 18:35,12/15/2021 18:37,,,,,1,0,5- Excellent,5,5,AO95C1KCOE0VT,"Premalatha is responsive and responsible. Also she is very patient, and helped us a lot in our miration to SP-API.",55.74830627,37.61709595,-1,PREMALATHA MADDIRALA,AO95C1KCOE0VTPREMALATHA MADDIRALA,5,#N/A
39,1/20/2022 9:44,1/20/2022 9:46,,,,,1,0,4- Good,5,4,vA2QTI7RBYI0TSJ,,44.84120178,-0.580596924,-1,PREMALATHA MADDIRALA,vA2QTI7RBYI0TSJPREMALATHA MADDIRALA,4.5,#N/A
40,1/27/2022 10:53,1/27/2022 10:55,,,,,1,0,5- Excellent,4,5,A1G00LL50JPC4O,,41.00250244,-8.483596802,-1,PREMALATHA MADDIRALA,A1G00LL50JPC4OPREMALATHA MADDIRALA,4.5,#N/A
41,2/3/2022 6:46,2/3/2022 6:48,,,,,1,0,4- Good,4,4,A38AJVY8K206M7,,-27.46789551,153.0325012,-1,PREMALATHA MADDIRALA,A38AJVY8K206M7PREMALATHA MADDIRALA,4,#N/A
42,3/22/2022 12:00,3/22/2022 12:02,,,,,1,0,5- Excellent,5,5,A3ARABZOCIS594,Gread documentatio and Postman collection shared live.,39.49229431,-0.404602051,-1,PREMALATHA MADDIRALA,A3ARABZOCIS594PREMALATHA MADDIRALA,5,#N/A
43,3/30/2022 10:03,3/30/2022 10:05,,,,,1,0,5- Excellent,5,5,A2ILFDBTXKBO8K,,40.41630554,-3.693405151,-1,PREMALATHA MADDIRALA,A2ILFDBTXKBO8KPREMALATHA MADDIRALA,5,#N/A
44,4/5/2022 13:10,4/5/2022 13:12,,,,,1,0,5- Excellent,5,5,AVLIV3V44NZ4A,"Amazing support, really helpful to overcome some of the integration issues",52.4228,-0.8926,-1,PREMALATHA MADDIRALA,AVLIV3V44NZ4APREMALATHA MADDIRALA,5,#N/A
45,4/7/2022 12:09,4/7/2022 12:23,,,,,1,0,5- Excellent,5,5,A1ARKQKSLH1GQ6,,45.6205,10.5693,-1,PREMALATHA MADDIRALA,A1ARKQKSLH1GQ6PREMALATHA MADDIRALA,5,#N/A
46,4/11/2022 11:45,4/11/2022 12:37,,,,,1,0,5- Excellent,5,5,A38GC82OJKRJWM,,51.86860657,-2.244598389,-1,PREMALATHA MADDIRALA,A38GC82OJKRJWMPREMALATHA MADDIRALA,5,#N/A
47,4/18/2022 11:32,4/18/2022 11:33,,,,,1,0,5- Excellent,5,5,A9DEKVHK1XMRT,,40.4163,-3.6934,-1,PREMALATHA MADDIRALA,A9DEKVHK1XMRTPREMALATHA MADDIRALA,5,#N/A
48,4/20/2022 14:56,4/20/2022 14:56,,,,,1,0,5- Excellent,5,5,A2QTI7RBYI0TSJ,,48.8582,2.3387,-1,PREMALATHA MADDIRALA,A2QTI7RBYI0TSJPREMALATHA MADDIRALA,5,#N/A
49,4/25/2022 11:39,4/25/2022 11:40,,,,,1,0,5- Excellent,5,5,A3LET7JLZA3W8M,,53.1369,-1.1995,-1,PREMALATHA MADDIRALA,A3LET7JLZA3W8MPREMALATHA MADDIRALA,5,#N/A
50,5/4/2022 11:27,5/4/2022 11:28,,,,,1,0,5- Excellent,5,5,A3ON9CF09JV4SA,,59.3274,18.0653,-1,PREMALATHA MADDIRALA,A3ON9CF09JV4SAPREMALATHA MADDIRALA,5,#N/A
51,5/4/2022 11:51,5/4/2022 12:00,,,,,1,0,5- Excellent,5,5,A24EU5R6LZP9WR,,50.092,18.9906,-1,PREMALATHA MADDIRALA,A24EU5R6LZP9WRPREMALATHA MADDIRALA,5,#N/A
52,5/10/2022 10:53,5/10/2022 11:26,,,,,1,0,5- Excellent,5,5,AD8O7YSAY9CTY,,31.2162,29.9529,-1,PREMALATHA MADDIRALA,AD8O7YSAY9CTYPREMALATHA MADDIRALA,5,#N/A
53,5/10/2022 11:23,5/10/2022 11:27,,,,,1,0,5- Excellent,5,4,AN3ACDU2185ES,,42.2393,-8.7224,-1,PREMALATHA MADDIRALA,AN3ACDU2185ESPREMALATHA MADDIRALA,4.5,#N/A
54,5/16/2022 13:30,5/16/2022 13:32,,,,,1,0,4- Good,5,5,A1A2P8FJ0EGE6Q,,45.7711,9.4516,-1,PREMALATHA MADDIRALA,A1A2P8FJ0EGE6QPREMALATHA MADDIRALA,5,#N/A
55,5/19/2022 11:49,5/19/2022 11:49,,,,,1,0,5- Excellent,5,5,A30ZWJKEEBOBXG,,52.0625,-1.3429,-1,PREMALATHA MADDIRALA,A30ZWJKEEBOBXGPREMALATHA MADDIRALA,5,#N/A
56,5/20/2022 11:22,5/20/2022 11:23,,,,,1,0,5- Excellent,5,5,A31US4O2F26DPQ,,40.4163,-3.6934,-1,PREMALATHA MADDIRALA,A31US4O2F26DPQPREMALATHA MADDIRALA,5,#N/A
57,5/26/2022 13:55,5/26/2022 13:56,,,,,1,0,5- Excellent,5,5,A3ARABZOCIS594,,39.3669,-0.4546,-1,PREMALATHA MADDIRALA,A3ARABZOCIS594PREMALATHA MADDIRALA,5,#N/A
58,5/31/2022 13:41,5/31/2022 13:42,,,,,1,0,5- Excellent,5,5,A31US4O2F26DPQ,,40.4163,-3.6934,-1,PREMALATHA MADDIRALA,A31US4O2F26DPQPREMALATHA MADDIRALA,5,#N/A
59,5/31/2022 13:44,5/31/2022 13:44,,,,,1,0,5- Excellent,5,5,A9DEKVHK1XMRT,,40.4163,-3.6934,-1,PREMALATHA MADDIRALA,A9DEKVHK1XMRTPREMALATHA MADDIRALA,5,#N/A
60,6/14/2022 14:12,6/14/2022 14:14,,,,,1,0,5- Excellent,4,5,A8N84QTZBJ0WO,,41.8904,12.5126,-1,PREMALATHA MADDIRALA,A8N84QTZBJ0WOPREMALATHA MADDIRALA,4.5,#N/A
61,6/14/2022 10:56,6/15/2022 23:48,,,,,1,0,5- Excellent,4,5,A3EN7MVRZZMGU3,,39.8023,-4.0262,-1,PREMALATHA MADDIRALA,A3EN7MVRZZMGU3PREMALATHA MADDIRALA,4.5,#N/A
62,6/20/2022 11:43,6/20/2022 11:45,,,,,1,0,5- Excellent,5,5,amazondev@codice.it   Ready Pro application,,43.9458,12.4666,-1,PREMALATHA MADDIRALA,amazondev@codice.it   Ready Pro applicationPREMALATHA MADDIRALA,5,#N/A
63,6/29/2022 11:57,6/29/2022 11:58,,,,,1,0,5- Excellent,4,5,A2D7NX4BNCP0J6,,44.799,10.3234,-1,PREMALATHA MADDIRALA,A2D7NX4BNCP0J6PREMALATHA MADDIRALA,4.5,#N/A
64,7/11/2022 12:40,7/11/2022 12:41,,,,,1,0,5- Excellent,5,5,A3AI427NT0NRY4,During our call we managed to get the authentication working. Also there was room for some additional inquiry. We were very happy with the information.,51.8271,4.487,-1,PREMALATHA MADDIRALA,A3AI427NT0NRY4PREMALATHA MADDIRALA,5,#N/A
65,7/20/2022 11:35,7/20/2022 11:37,,,,,1,0,4- Good,4,4,A15CLDME19KZL3,The whole team agrees that the meetings with Premalatha were helpful in unblocking the blockages.\\During development we encountered difficulties installing the Amazon libraries necessary for integration.\In the creation of the client and the authentication it was complex and more example cases and a clearer and more organized documentation and with varied resources would have helped us (video)\\Premalatha shared with us resources that we have not found in the documentation and that were very helpful. For example: postman bookstores; headers of the authentication call...\\Without the help of Premaltha it would have been very difficult to become autonomous and build the service,40.4163,-3.6934,-1,PREMALATHA MADDIRALA,A15CLDME19KZL3PREMALATHA MADDIRALA,4,#N/A
66,7/20/2022 15:27,7/20/2022 15:28,,,,,1,0,5- Excellent,5,5,A32BTQTBE9N6KT,Thank you,51.9456,7.5505,-1,PREMALATHA MADDIRALA,A32BTQTBE9N6KTPREMALATHA MADDIRALA,5,#N/A
67,7/21/2022 13:39,7/21/2022 13:40,,,,,1,0,5- Excellent,5,5,A364S1T0UYKAXD,WE really appreciate this help,42.2393,-8.7224,-1,PREMALATHA MADDIRALA,A364S1T0UYKAXDPREMALATHA MADDIRALA,5,#N/A
68,7/25/2022 11:48,7/25/2022 11:49,,,,,1,0,5- Excellent,5,5,A1MXVDXE3UMBJR,Very helpful and communicated very clearly. Was able to point us in the right direction with the issues we raised.,-31.9474,115.8648,-1,PREMALATHA MADDIRALA,A1MXVDXE3UMBJRPREMALATHA MADDIRALA,5,#N/A
69,8/1/2022 8:35,8/1/2022 8:44,,,,,1,0,5- Excellent,5,5,A2SCDGJY4UB6I6,The call was very clear and the Amazon representative was very organised and helpful. I left the meeting with clear instructions on what is required and I didn't have any further questions. Thank you,-37.8159,144.9669,-1,PREMALATHA MADDIRALA,A2SCDGJY4UB6I6PREMALATHA MADDIRALA,5,AU+CN
70,8/3/2022 10:58,8/3/2022 10:59,,,,,1,0,5- Excellent,5,5,AMSKFWZA2YPNB,Very good. Best experience,43.1479,12.1097,-1,PREMALATHA MADDIRALA,AMSKFWZA2YPNBPREMALATHA MADDIRALA,5,#N/A
71,8/3/2022 11:00,8/3/2022 11:12,,,,,1,0,5- Excellent,5,5,AMSKFWZA2YPNB,Also timely in replying to emails,45.5012,9.3728,-1,PREMALATHA MADDIRALA,AMSKFWZA2YPNBPREMALATHA MADDIRALA,5,#N/A
72,8/11/2022 14:56,8/11/2022 14:57,,,,,1,0,5- Excellent,4,4,A16123Z3ASXHFN,Helpful and kind.,52.3066,4.8812,-1,PREMALATHA MADDIRALA,A16123Z3ASXHFNPREMALATHA MADDIRALA,4,NL
73,9/8/2022 11:41,9/8/2022 11:43,,,,,1,0,4- Good,4,5,A3LC95W6NM7RGU,,49.4933,8.4742,-1,PREMALATHA MADDIRALA,A3LC95W6NM7RGUPREMALATHA MADDIRALA,4.5,#N/A
74,9/12/2022 12:19,9/12/2022 12:22,,,,,1,0,5- Excellent,5,5,A24EU5R6LZP9WR,,52.2295,19.3552,-1,PREMALATHA MADDIRALA,A24EU5R6LZP9WRPREMALATHA MADDIRALA,5,#N/A
75,9/12/2022 13:47,9/12/2022 13:48,,,,,1,0,5- Excellent,5,5,A1BL9XM5P9CDH0,,49.7175,12.1544,-1,PREMALATHA MADDIRALA,A1BL9XM5P9CDH0PREMALATHA MADDIRALA,5,#N/A
76,9/13/2022 13:28,9/13/2022 13:50,,,,,1,0,5- Excellent,5,5,APJ6JRA9NG5V4,,45.751,9.2182,-1,PREMALATHA MADDIRALA,APJ6JRA9NG5V4PREMALATHA MADDIRALA,5,#N/A
77,9/13/2022 13:27,9/13/2022 14:16,,,,,1,0,5- Excellent,5,5,AMSKFWZA2YPNB,Top & Best experience,45.751,9.2182,-1,PREMALATHA MADDIRALA,AMSKFWZA2YPNBPREMALATHA MADDIRALA,5,#N/A
78,9/13/2022 16:51,9/13/2022 16:51,,,,,1,0,5- Excellent,5,5,AMSKFWZA2YPNB,very top and best supporting thank you so much Maddirala,45.751,9.2182,-1,PREMALATHA MADDIRALA,AMSKFWZA2YPNBPREMALATHA MADDIRALA,5,#N/A
79,9/16/2022 12:35,9/16/2022 12:40,,,,,1,0,5- Excellent,5,5,A2D7NX4BNCP0J6,,45.5685,9.1726,-1,PREMALATHA MADDIRALA,A2D7NX4BNCP0J6PREMALATHA MADDIRALA,5,#N/A
80,9/16/2022 13:46,9/16/2022 13:47,,,,,1,0,5- Excellent,5,5,AQY03UMMYCSSB,,51.0133,-0.3322,-1,PREMALATHA MADDIRALA,AQY03UMMYCSSBPREMALATHA MADDIRALA,5,#N/A
81,9/19/2022 15:01,9/19/2022 15:02,,,,,1,0,5- Excellent,5,5,A364S1T0UYKAXD,,42.2393,-8.7224,-1,PREMALATHA MADDIRALA,A364S1T0UYKAXDPREMALATHA MADDIRALA,5,#N/A
82,9/23/2022 11:43,9/23/2022 11:44,,,,,1,0,5- Excellent,5,5,A2D7NX4BNCP0J6,,45.5685,9.1726,-1,PREMALATHA MADDIRALA,A2D7NX4BNCP0J6PREMALATHA MADDIRALA,5,#N/A
83,9/26/2022 11:41,9/26/2022 15:31,,,,,1,0,5- Excellent,5,5,A2SGW2Q792QCL2,,53.5866,-2.4354,-1,PREMALATHA MADDIRALA,A2SGW2Q792QCL2PREMALATHA MADDIRALA,5,#N/A
84,10/4/2022 12:49,10/4/2022 12:50,,,,,1,0,4- Good,5,4,A2RSB43CG4CFFM,,52.3182,4.951,-1,PREMALATHA MADDIRALA,A2RSB43CG4CFFMPREMALATHA MADDIRALA,4.5,#N/A
85,10/18/2022 11:11,10/18/2022 11:12,,,,,1,0,5- Excellent,5,5,A34C8CCALHVSYB,,45.6696,9.3154,-1,PREMALATHA MADDIRALA,A34C8CCALHVSYBPREMALATHA MADDIRALA,5,#N/A
86,10/27/2022 8:31,10/27/2022 8:32,,,,,1,0,5- Excellent,5,5,13331956022,"Prem was so excellent in supporting the integration of Green Gadgets. So successful in fact, that I believe it was the fastest WI launch in Australia. Well done Prem. Looking forwards to working with you again on future projects.",-33.8715,151.2006,-1,PREMALATHA MADDIRALA,13331956022PREMALATHA MADDIRALA,5,#N/A
87,10/31/2022 11:31,10/31/2022 11:32,,,,,1,0,4- Good,4,5,A2RSB43CG4CFFM,Great help!,52.3744,4.9388,-1,PREMALATHA MADDIRALA,A2RSB43CG4CFFMPREMALATHA MADDIRALA,4.5,#N/A
88,11/3/2022 10:24,11/3/2022 10:25,,,,,1,0,5- Excellent,5,5,A2RSB43CG4CFFM,,52.3744,4.9388,-1,PREMALATHA MADDIRALA,A2RSB43CG4CFFMPREMALATHA MADDIRALA,5,#N/A
89,11/14/2022 11:28,11/14/2022 12:01,,,,,1,0,4- Good,5,5,AY83AIQ8M876Q,"Our representative was really useful and communicated well throughout the whole process. Without them, we would not have been able to get our developer licence.\What would have improved the process would be having some directly from the RM team on the calls, to minimise the going back and forward.",53.4467,-2.225,-1,PREMALATHA MADDIRALA,AY83AIQ8M876QPREMALATHA MADDIRALA,5,#N/A
90,11/18/2022 17:45,11/18/2022 17:46,,,,,1,0,5- Excellent,5,5,A12QPQ1JN344YE,,37.751,-97.822,-1,PREMALATHA MADDIRALA,A12QPQ1JN344YEPREMALATHA MADDIRALA,5,#N/A
